reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,Language
fe7b0086-cf85-4b52-b04d-449b5a9958bb,Martijn Barendregt,https://play-lh.googleusercontent.com/a-/ALV-UjXkm6qkHRYhZ_-nkV0qPUFg6F5UILrVDTgzox-pAHia4u0,"with prime in your own country a good deal, but abroad the shipping costs are way too high even within Europe. From Germany to the Netherlands for 12 euro is ridiculous.",3,0,28.3.0.100,2024-02-18 02:36:46,,,28.3.0.100,1,en
b901db96-a2a1-4819-bc49-c6d715d070e1,Erin Vincik,https://play-lh.googleusercontent.com/a/ACg8ocIIB-QiNC9iuY_Tbk2qPIgadkNtyfmPU721Lg9u7epg=mo,Ads with Prime?! Seriously?! Why keep downgrading the subscription?! Greed and lack of customer appreciation has ruined yet another good thing.,1,0,28.2.2.100,2024-01-29 23:33:47,,,28.2.2.100,0,en
e8b0a63e-5954-48ff-8cab-61960d49b1ba,M T,https://play-lh.googleusercontent.com/a-/ALV-UjW0wpeIhsdWPDIQVJZf1-R9MaDkBKGQMD7rqIWBaLSM9EY,It's soooo slow. I've updated it so many times and it does not work. It's wild.,1,0,,2024-01-10 11:38:37,,,,0,en
8c29ee70-7381-4703-b7d5-abbbb20700cd,Charles Fick,https://play-lh.googleusercontent.com/a-/ALV-UjXyLpZ9qs4EWXwdwZeLAX1akYlZaH-ERi4ylty_y3bdVAM,"Geesh, you can find d anything on here. The bad part art? They put small businesses out of business. To monopolizing of a site.",5,0,28.2.2.100,2024-02-05 15:37:53,,,28.2.2.100,2,en
bd857208-bfb8-4d8e-b8c0-2b420cd5b71f,Patti Walsh,https://play-lh.googleusercontent.com/a-/ALV-UjWg54tkHAsNyrumDjoQNV7QrV_HVGolwQRzuJgTounYJ7M,"Great way to order supplies for my mom. Always quick, easy and great prices!",5,0,28.1.0.100,2024-01-22 20:16:38,,,28.1.0.100,2,en
71488c85-e3e9-4ce2-b40f-45c9544def10,harman singh,https://play-lh.googleusercontent.com/a/ACg8ocKaW7-crc4qIlcytpMNRfXQyZHuG69GkSY-PaLA4ud4=mo,The app is very slow I need to wait 5 minets to load the item,3,1,,2024-01-14 10:40:25,,,,1,en
789f8829-0b43-4b4f-b2cf-1cff1f2da00f,Sindy Agurcia,https://play-lh.googleusercontent.com/a-/ALV-UjUwZsgu2_60wsFwlqgbnsMGksNNGUaSQvp1gSSwa2kAf40,Doesn't have what I'm looking for,3,0,22.12.2.100,2024-01-09 16:15:54,,,22.12.2.100,1,en
e7cb56b7-7d96-4b58-8afd-1b0005025333,Russell Meek,https://play-lh.googleusercontent.com/a-/ALV-UjUMGapXI0mdsq-f1ixkPGn8F9ixe-7ObW6c-El7I6Z6yZA,I'd love to order online by Amazon for personal tools.,5,0,28.2.2.100,2024-01-27 14:12:25,,,28.2.2.100,2,en
cdc43af1-1d03-40f2-b204-2e88f18e7599,James Ellis,https://play-lh.googleusercontent.com/a/ACg8ocIQnMh9iW4RdjGT8G_X6sk6sGC7NK1PZ37rsdzAl3q0=mo,"I know you guys got $3,000 for my money right now that I just won the money",5,0,,2024-01-20 00:37:13,,,,2,en
496cf75c-44bc-41e8-9afe-f19d3fcde69f,Janette Holmes,https://play-lh.googleusercontent.com/a/ACg8ocJeEvdstfJj2ItKKbPkq498khV3yo150ZEmSJX2OOMw=mo,quick free delivery with Amazon Prime,5,0,28.3.0.100,2024-02-11 03:31:15,,,28.3.0.100,2,en
839a5871-0f8e-48cc-9b8c-bd78630f17a5,Joanna,https://play-lh.googleusercontent.com/a/ACg8ocLvSAgYP-deIOGG7s4JYS68hfzVXzzBJ56S6IMwzuqLJg=mo,Scrolling down the app to the reviews section makes it so laggy it scrolls down on its own and rendering it hard to read reviews.,3,0,28.2.2.100,2024-02-05 16:52:20,,,28.2.2.100,1,en
93a92486-5b4e-4192-8be6-4b8e356ec654,Omar Henry,https://play-lh.googleusercontent.com/a/ACg8ocLu6bmiXd6waDtRRF28Sh4qNrOdj3qNB5dSP9JSXafl=mo,"Great app. Truly love it. Could there be a feature that allows you to mark an order as received? I've had orders from months ago that day ""On its way but running late.""",5,1,,2024-01-25 12:37:11,,,,2,en
49c34461-8ca8-481c-a8c2-c4197f4cfdc3,Dharmesh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKIsmzSXbIoW2n2nIoETSEu3W9tzXuC5vve8qeu-IwX=mo,"Daily with lots of new & innovation, content & products!! 👍👍 Keep going!!",5,0,26.23.4.100,2024-01-10 10:49:45,,,26.23.4.100,2,en
60ac920d-59c8-427e-870f-b718f97ea827,Virginia Chavez,https://play-lh.googleusercontent.com/a-/ALV-UjXfsJQC3q_VHVqX9e41eJ4lpvmi90lHqCVaf_vZdF77Gdc,I can not use it. My instructions was to leave it at my door step.,1,0,24.20.2.100,2024-01-27 11:32:38,,,24.20.2.100,0,en
74128a8c-a48f-43c6-96b8-9527655f4c02,James Phillips,https://play-lh.googleusercontent.com/a/ACg8ocIMlOvjZjeaQ4FZBl-WgzQnRISmAn46You__AEkhQPU=mo,Accidentally bumped button to switch from English to Spanish. Once activated couldn't get it returned to english,1,0,28.2.2.100,2024-02-07 10:49:38,,,28.2.2.100,0,en
9fc9d727-cb55-4843-b8ab-cbd799f0b5d4,Kaelyn Jones (Moon),https://play-lh.googleusercontent.com/a-/ALV-UjV6Yp6g3etCOGkKCVyve98goHbOhi-0YX3-MiIbPMTRw6g,"Up until a month ago, I've had good service from Amazon, but it has been the third time this month that my packages has either been delayed or not arrived on the date it said it would arrive, very disappointed in Amazon.",2,1,28.1.0.100,2024-01-21 22:57:47,,,28.1.0.100,0,en
5dfa2ba8-b869-4629-bb42-fa8508a3f3b7,T P,https://play-lh.googleusercontent.com/a-/ALV-UjXwtCWlQQl8HAcpv2wMIhpgy_bvTKMVuFiLpTmVSnK0UVM,They lie about your delivery and this is my last time I order anything from them...,1,0,,2024-01-09 22:58:26,,,,0,en
a4f68acd-6bd6-44b8-bb77-ec3cdb18e53b,Computer Go BRRR,https://play-lh.googleusercontent.com/a-/ALV-UjXXVOaY683lE7oiyVKmYqSeDrc3Vb-2UapXR-ZXy17zD8k,"The latest update completely broke Amazon on my S23 Ultra running android 14. It constantly freezes, lags and I have to constantly clear the cache as it is 300mb+. Recent update also has not fixed the issue.",2,2,28.2.2.100,2024-01-30 03:22:02,,,28.2.2.100,0,en
b29f8a75-f95f-4a3f-b2c0-512ba946196c,Javon Holloman,https://play-lh.googleusercontent.com/a-/ALV-UjXb5Vq7-ehBfoB7FbDx43oZF1shzVVSbTY4YDlYuH-Xz2w,Take the money when we confirm the order.,3,0,,2024-01-17 21:41:56,,,,1,en
82635e0b-66e1-476a-a5a7-c0b4514cdaa5,New PAL,https://play-lh.googleusercontent.com/a/ACg8ocJXlQX8pKKUg5z3VB6xV_5KvoVXOGZ3bckgOVie7sxizw=mo,"poor consumer protections from ADMIN of Amazon Prime. W/O written warning, Amazon chgd my Prime Subscription! Suspect new Medical Dept may operate dame way if I order prescriptions. Unhappy Consumer in Scittsdale, AZ",3,0,28.2.2.100,2024-01-29 20:25:53,,,28.2.2.100,1,en
1ac68187-b62e-4354-baec-0afb0bda79df,Ethan,https://play-lh.googleusercontent.com/a-/ALV-UjVaeiBf7zQpRMP6-QJXYIuUTbmhwJXVixLQ2xVZMEdSfw,"The View in Room feature for products is crashing the app, latest Android software, Samsung Fold phone",3,0,28.1.0.100,2024-01-19 03:33:08,,,28.1.0.100,1,en
38e7e0c7-8bd4-4bd5-8437-f23a0d98f29d,Mo3lmy net,https://play-lh.googleusercontent.com/a/ACg8ocLLYKzUako-K3aZzW6yET4CfnWToeacW7oVgVdKBWku=mo,Amazon in Egypt different from any part of the world they cancel order and rasing price to buying it by high price! Not recommended in Egypt,1,0,,2024-01-20 12:53:52,,,,0,en
fd0a1a46-0d6c-49a2-a415-1378da570e29,Angela Lambdin,https://play-lh.googleusercontent.com/a-/ALV-UjVqrzJICHBQGRv-Zy3KEsKPIpi9LTo6MYDV8FQYUs28qCzj,"I Love Amazon and their free shipping BUT, I wish that the lowest price would come up on the items we search",3,1,28.1.0.100,2024-01-14 14:26:44,,,28.1.0.100,1,en
7d30df5a-7f15-4939-aad4-07117a6e5641,Eddie Diaz,https://play-lh.googleusercontent.com/a-/ALV-UjUbulOg1Cy95QjG06GW7OT9r6UXeZ0ZvIVwFG6BDPWq1U4,You can never pull up orders without it glitching. I dont know if there was an update for that,3,1,28.1.0.100,2024-01-25 04:17:32,,,28.1.0.100,1,en
5a2f2454-ef57-4364-afb6-af4c7dcba123,Ronnie Glenn,https://play-lh.googleusercontent.com/a/ACg8ocJz0KY-mFuDtsNN4UY6OTPTzTcnyi8iacNiognVtu6C=mo,I can always find what I want and get it fast.,5,0,28.3.0.100,2024-02-09 10:21:20,,,28.3.0.100,2,en
b9192039-2829-439d-91a0-eb18acde2279,Sue Lefavour,https://play-lh.googleusercontent.com/a/ACg8ocJ8p5hk7KV6tUL-mg0ffeWC-Gx2L31-mdOWQgl6iqFW=mo,I always find what I'm looking for,5,0,26.18.0.100,2024-01-19 16:18:12,,,26.18.0.100,2,en
215d87c3-926e-40d7-afb8-4c1651f59772,john lydiate,https://play-lh.googleusercontent.com/a/ACg8ocLLQT_-8XqUVsGka3H0Hd0GFocFlxgY_M2jrn3FP3eduw=mo,"Great site,accurate listing with timely delivery 5*",5,0,28.2.2.100,2024-02-07 16:00:45,,,28.2.2.100,2,en
04481494-c56d-4ff3-8992-25ae794e0e2a,Hy Phuyen,https://play-lh.googleusercontent.com/a-/ALV-UjW_RiR1spMqIlu7oJZ-eV2b82VmbYXYzMvaWitZ9t7sKME,"The delivery is okay. but when I had to buy something, Amazon had pretty much of a bug problem. One of my orders had been delivered in the wrong side of a house when I didn't specifically want it placed to that spot. I was accused by my guardian even though it was my order while I am living in her house.",3,0,28.2.2.100,2024-02-13 10:17:39,,,28.2.2.100,1,en
da0a105c-9342-45d6-9bf9-bbdbafbc5ab4,Al C,https://play-lh.googleusercontent.com/a-/ALV-UjUQS67lOmoB4VQEzTfQU1vYIft1JS1ynOscUDRYZR2F88p2,"I love that I can find exactly what I want/need at a good price plus free shipping for Prime members, and also, Amazon Shopping has an excellent return policy.",5,0,26.23.4.100,2024-01-11 13:44:56,,,26.23.4.100,2,en
229146be-94b0-457c-9320-514a225551d4,Allan Yheulon,https://play-lh.googleusercontent.com/a-/ALV-UjVTVQad4h1He4QWDNaP_E0XFAI9hEhDTo4-HSRjdLzFoNGC,"I don't like that Amazon & similar conglomerates (you hear me, Walmart) have driven so many Mom/Pop & other small businesses - out of business! Amazon has become almost a necessary evil!",3,0,28.2.2.100,2024-02-07 19:20:33,,,28.2.2.100,1,en
6aff5b4c-7180-4e04-9774-af6e1f0086f3,Gabriella Blakley,https://play-lh.googleusercontent.com/a/ACg8ocKeTvE-njxodL5ufuNDWpT1waUfCtIG0z4xX6a0AYvt=mo,"Can't open the app since the last update. Please fix. Even when I don't have the app open, I am getting error messages about it saying Amazon shopping keeps closing.",1,0,28.1.0.100,2024-01-19 16:12:20,,,28.1.0.100,0,en
39751e3c-e8d9-479a-9d1b-90c8fa245cdf,Sohail321,https://play-lh.googleusercontent.com/a/ACg8ocLpI5sRi2wQC4B4zS7OjK08BsKP23JVxaxI28npJB2H=mo,"Worst experience,worst customer service. I didn't even received my order after payment.",1,0,,2024-02-07 11:13:19,,,,0,en
b803097a-ca1d-454d-8668-341614cf871b,Joel Orien,https://play-lh.googleusercontent.com/a/ACg8ocILRhLdrk0XzAkq2uOY3ccNmqcCBWq-p2LiiiYTLoxt=mo,This is the best app to shop. Order Comes early. Best delivery,5,0,26.22.0.100,2024-01-26 17:51:39,,,26.22.0.100,2,en
1d66bcd2-b83d-4b5c-a82e-e825a448fa0c,Julio Camarillo,https://play-lh.googleusercontent.com/a/ACg8ocI_6YkyFUUyZQIWFQuGMyo87ikN63ELxMZreFSBQiCx=mo,Julio Camarillo Amazon order is in my email ✉️ I was just trying to find a new 🆕 for me and you $$$$$$,5,0,28.3.0.100,2024-02-12 04:58:03,,,28.3.0.100,2,en
ea8d17e4-2efe-44d4-ae0c-e9083915df29,S. A. Smith,https://play-lh.googleusercontent.com/a/ACg8ocJtcZ_JxCTn6ZAfb63k0o4FvVFQNw7RAklDGTEZqfGA1N4=mo,"When looking for anything when you put into the search bar exactly what you are looking for it should bring up exactly what you are shopping for. Not everything in that category!!! And in filters, when you mark all the things that can best describe what you are looking for show it not everything in that category!!! PNMA",3,1,28.1.0.100,2024-01-26 03:06:37,,,28.1.0.100,1,en
94c7884c-21ba-470b-95ee-f54a6c68e98a,matthew Irvine,https://play-lh.googleusercontent.com/a-/ALV-UjXbDk40HCFR1R7o8OaT6ksuCFRW6gF3Y1viQBwn7hhdDAjE,Average. Far too many uh oh something went wrong errors. The cute dog pictures are now irritating rather than funny.,3,2,28.1.0.100,2024-01-25 12:06:43,,,28.1.0.100,1,en
c175877c-5d80-4dec-aecf-a760dbf16d34,Bonita Morgan,https://play-lh.googleusercontent.com/a-/ALV-UjV1-gcPYk4Xai9pEsWp4NcVVfM1Kt7ukZra3Nf7pvXlll4,"I never had any reason issued. just a few, and they were solved with no problems.",5,0,26.23.4.100,2024-01-09 14:01:44,,,26.23.4.100,2,en
bf687f0b-9a31-4dd3-8065-18de7ba5a125,X West,https://play-lh.googleusercontent.com/a-/ALV-UjXEyLbzt4pnaMMbnRtZvUx2dLFSht-oQN49LidDsvW3S8L5,App is glitchy. Bounces up and down after I search a question. Is there an update?,3,0,28.1.0.100,2024-01-17 15:08:07,,,28.1.0.100,1,en
3159691b-ded3-4649-a0e1-c1afeb15ad4c,Brandy Slaughter,https://play-lh.googleusercontent.com/a/ACg8ocJIJY8xxGfaGXNFPgDL1zXcRh65ZTFhkBmaKEZdnNIg=mo,I have spent $10s of $1000s of dollars with Amazon and have always been satisfied even when there was a mix up with size shape color or wrong item shipped whatever the issue always been satisfied with the Amazon return or refund. I've never considered closing my Amazon account (I participate in the shopper panel monthly so it pays for itself really) I AM SERIOUSLY CONSIDERING CLOSING MY AMAZON ACCOUNT LATELY. I turned the items in to ups Jan 4. My refund still hasn't been issued. HASTLE=UNWORTHY,1,1,,2024-02-01 00:45:32,,,,0,en
57e4c85a-774c-4c23-98c2-d2033e76d7aa,BUZZ SEASON,https://play-lh.googleusercontent.com/a-/ALV-UjXbhrfwW4r-6HT7s1AD-bBIlQaMIWABlSJbZAUcPLPHQQ,It'd be better if there's many vouchers I can get,3,0,28.2.2.100,2024-01-31 23:55:50,,,28.2.2.100,1,en
ff1b5576-fad2-4022-9731-7ba65c76a782,Travis Oslin,https://play-lh.googleusercontent.com/a/ACg8ocLLz4UYwCPVYCErnpM5t-kvPRzp9HB1HDiSaX88UoRt=mo,Failure to deliver product but say you did is starting to get old. Feel like Amazon steals more money from me rather then me actually buying something,1,1,26.17.2.100,2024-01-31 18:46:44,,,26.17.2.100,0,en
1abbd0d2-4828-44ad-8af6-f2b306f5c5ef,Makayla Micheal,https://play-lh.googleusercontent.com/a/ACg8ocIxUW0fR_a92pqs3b6HCC1mi-mZJU9EV-vtsaaXSrlq=mo,"Amazing items it was amazingly fast delivery and it did it before the ""incident""",5,0,28.1.0.100,2024-01-17 00:37:48,,,28.1.0.100,2,en
c8bcb323-d537-4621-8f10-c6da0fd833b7,Mujtaba Boe,https://play-lh.googleusercontent.com/a-/ALV-UjXIeAnaBcNt5EtB9kszM1AJyjwo46O3iudlZgSGHLRER5E,You guys need to make a dark background for Amazon its to bright to use amazon my eyes burning,5,0,28.3.0.100,2024-02-13 22:43:11,,,28.3.0.100,2,en
89cfeaf8-e12d-4489-a123-ae8d50af8351,SpicyChip,https://play-lh.googleusercontent.com/a-/ALV-UjXnmYQkqkLmIpwMfjLESSmr92egB0W-vDS6Vlm7sWL7Fzs,I live in france but I use English as main language. It's available for every country except here ? No f way.,3,0,26.17.2.100,2024-01-30 21:07:18,,,26.17.2.100,1,en
8d8517b8-9232-43fa-b219-5e8e6492cb93,Abdusomad Nabiyev,https://play-lh.googleusercontent.com/a/ACg8ocJqqrjdfNlPLRchwfrmi1NX4o6ryn_1d0NQEK4mRpfP=mo,"Amazon has become opaque & untrastable. I purchased a blender from the Amazon app, which claims to be sold by Amazon and selected by Amazon. Once I received the package 📦 inside the box, all the items were used and scratched. I expressed my concerns and my opinion regarding the ""quality check"" before delivery to the consumer, but unfortunately I was not even allowed to highlight and was asked to change the comments that were given. I'm a loyal Prime member though...",1,1,28.2.2.100,2024-02-11 09:33:38,,,28.2.2.100,0,en
4da22041-8115-46a0-a96b-92c0f2af4529,jerry jarvis,https://play-lh.googleusercontent.com/a/ACg8ocJysf1r6hrU5pN1q9MYIkYHlPqvnCrha8UhfQ_m80Z-=mo,Why can't I get this on my home screen,3,0,28.2.2.100,2024-02-04 01:25:51,,,28.2.2.100,1,en
f6dac014-fc05-4ba3-ba8a-73a815bc200c,Ari P,https://play-lh.googleusercontent.com/a/ACg8ocKTegBJXjkVScnyFHvDCDQQg-HS6PTNmIReYCVddjk=mo,service about the same with management changes however not reciprocal with my client quality. disappointed. looking to speak with native English agents from now on,3,0,,2024-02-04 12:25:12,,,,1,en
11d54460-45a3-4bb2-921e-058dbefc0644,Jo Sword,https://play-lh.googleusercontent.com/a-/ALV-UjWXWqe2QtzOKx_gq6dZ35eX9iWWIXPofQx6yx_0xCk1SJk,most everything I need they have. price and fast shipping a plus,5,1,28.1.0.100,2024-01-25 11:20:08,,,28.1.0.100,2,en
a755cc09-fb3d-46bf-bcb3-d3e094b18aa8,Amr Elagamy,https://play-lh.googleusercontent.com/a-/ALV-UjU-kn05OCqpZgRIwSex5Gqe0WO1h_hZnoyaqgjqOa_U7Q,Very bad experience with this stupid app.,1,1,,2024-02-11 13:49:12,,,,0,en
527c6bfb-e3c2-45c0-ba9d-1d8578c37494,Michael,https://play-lh.googleusercontent.com/a/ACg8ocLpOuJymWf-q8M6AWqdp2YxZzyfzaAP1oLZfUqR_NPm=mo,Amazing when everything is okay but if you need help from customer service then you might as well play backgammon.,3,0,28.1.0.100,2024-01-19 15:55:12,,,28.1.0.100,1,en
2fae2a40-eb66-4c57-a7d5-eb9f8f7c3ad5,Nicola Robinson,https://play-lh.googleusercontent.com/a/ACg8ocILL7YGXiT3Ijt5QJ3wW7uYGhxI8H3h0m0QSjuU8N1V=mo,"so easy to use, great range of products. great prices",5,0,28.1.0.100,2024-01-21 02:14:42,,,28.1.0.100,2,en
3e153ba9-cd91-4316-b6ce-8827a3ca41b3,Donnell Wilson,https://play-lh.googleusercontent.com/a/ACg8ocLEGIyLjYbLIB4BpdGxxn9kv28-JGSvEZNXKYPkuA=mo,This is a very good app. I enjoy shopping here.,5,0,18.8.0.100,2024-02-09 17:57:00,,,18.8.0.100,2,en
415d6969-2b1e-4150-bfde-21957b4a3642,Dr. Gee,https://play-lh.googleusercontent.com/a-/ALV-UjUEn7SsbY3Ecrz2QJsTkcLbAj4pSizsT2cw8rGFlf_4Sgkb,"I've consistently ordered a variety of things through the app & I'm also a prime member. It feels like nobody cares at Amazon anymore. I usually ordered products for overnight shipping and could rely on timely delivery by no later than 6am. I have had no fewer than 4 deliveries where shipping info showed out for delivery but suddenly becomes ""delivered tomorrow."" Customer service chat is one of the worst I've ever encountered. If the agents don't want to answer your questions, they'll ghost you.",1,3,28.2.2.100,2024-02-04 14:20:57,,,28.2.2.100,0,en
b652e253-e5ff-4dc6-b031-6cb5ad14e0dc,Gary Redman,https://play-lh.googleusercontent.com/a/ACg8ocKGAoyh47T14W_t0RvUTLFqZ8kG8R4ocjeOrwyeUrNS=mo,It keeps trying to bill me for prim n i didn't order it,1,0,28.2.2.100,2024-02-03 17:58:38,,,28.2.2.100,0,en
e801c293-689e-4276-ab8f-e92f127f021e,Abelardo Aloma,https://play-lh.googleusercontent.com/a-/ALV-UjXkisu72WZPeVd4fcf8oT9oK4SjegUEc6UmR4ttlSZA8UA,I have use this in years since I can't reset my password. I use the otp send to my email but it gives me a suspicious activity. I don't work for Amazon so I stop 🛑 right there now I use temu or Alibaba.,1,0,28.2.2.100,2024-02-04 00:55:26,,,28.2.2.100,0,en
cad96d72-2d0a-4624-89ea-b0b6103d4a8b,Parag Chavda,https://play-lh.googleusercontent.com/a-/ALV-UjXTRoi4wY_Ad2QF1lL5hSOm-gpWLg65b7bZ2gQN50y2INE,Great app with use friendly interface...,5,0,26.23.0.100,2024-01-09 12:46:32,,,26.23.0.100,2,en
0bed8aa6-d5a2-4bc5-ae3f-42d79d240fb0,Zenmaster,https://play-lh.googleusercontent.com/a-/ALV-UjVcVZDWlCtsC_PaNi_RzlMENtAQLx9SWaf5yXFIS1JELzHa,"Keeps getting better and better, and occasional bug. But I submit feedback.",5,0,28.1.0.100,2024-01-22 15:51:29,,,28.1.0.100,2,en
2d92bbfc-d98a-495a-bb86-0146db7ada92,CRAIG IAIN SMITH 1,https://play-lh.googleusercontent.com/a-/ALV-UjU3PxphE-Fa1SJPD9vzFr0edaF94xfrtK6W1eay_EGP-PU,Is there any chance of making it possible that when you invite people to see your list that they can remove item and add items to the list and also when invite them they get added to a list that tell you that you have invited them so we see them so we know who is aloud to add or remove items. Thank You.,3,0,28.1.0.100,2024-01-20 16:00:58,,,28.1.0.100,1,en
decc34fd-3f1f-4016-b27d-f444387a203a,M-RAHMAN,https://play-lh.googleusercontent.com/a-/ALV-UjUhCqrl8FY11bo2N6lrNrnEa3z6GAXGEef-XsVlKjHCB-k,RETURN QR CODE IS NOT WORKING ! HECTIC LIFE TOOK ME SEVERAL TIME TO DO THIS PROCESS ABSOLUTELY RIDICULOUS.,1,0,28.3.0.100,2024-02-17 06:52:58,,,28.3.0.100,0,en
9269f513-b2b0-4938-a9e3-6263c6f11c05,Mohammed Breiki,https://play-lh.googleusercontent.com/a-/ALV-UjV4De4FR7AD7F5FoaKAsPOW-odxSEPrVIZx0eW2_q8HtA,"24h wirh prime they said, they are not able deliver in time anymore and it is not the 1st time. I see no value for being prime client anymore",3,0,28.3.0.100,2024-02-17 18:12:15,,,28.3.0.100,1,en
89286822-04a4-4d0f-b1ad-0d8033177a4e,Sandy Spangenberg,https://play-lh.googleusercontent.com/a-/ALV-UjUg3VMqByTUPeWp2sJ-iO8xVYPrPx4O3RWT0wQ1xtLPzQ,I can always find what I want. Fair prices.,5,0,28.3.0.100,2024-02-08 10:43:52,,,28.3.0.100,2,en
078343b7-5b83-4af4-95b3-7b7d98a0713a,Shane Robinson,https://play-lh.googleusercontent.com/a-/ALV-UjWJnd_1rl7xufpIjPrlUK22w2ymwK1oGsacRj6VIM0mBA,"Convenient, Easy, Value shopping. Been here for years will continue..",5,0,28.1.0.100,2024-01-19 21:40:24,,,28.1.0.100,2,en
87d292ab-d705-43e4-b0e3-8299c59616ee,Jason Rohr,https://play-lh.googleusercontent.com/a-/ALV-UjWeVPpRZeCFnsvvwO2xUlvLHJ-2twsqyeoCeQZrscD6niY,Don't expect to get your packages when they say they do. And go ahead and try contacting them You're only going to get automated and never a real person. A new company needs to come out and take over!,3,0,28.2.2.100,2024-02-01 21:26:55,,,28.2.2.100,1,en
f22acc62-c0bd-4422-928c-73c4f905e789,Jayne Sanders,https://play-lh.googleusercontent.com/a-/ALV-UjW7viDUtnQehiiyz4fT1fyn7jlKFE604GFEWpCLjtAlLGo,"Easy shopping with Amazon, especially if you're disabled and don't drive",5,0,28.2.2.100,2024-02-03 08:17:39,,,28.2.2.100,2,en
94b00202-a234-4265-ab27-6df7d0d944dd,John Lincicum,https://play-lh.googleusercontent.com/a-/ALV-UjUu6gwWetxdSD7cwoSRTQorC7cfWNgenlW0lBtL8XzeGgs,"It's been very helpful to get cat food, cat litter, and garbage bags that will actually fit my garbage cans. I also ordered 8 tires for a truck one a month in the past.",5,0,28.2.2.100,2024-02-02 04:43:31,,,28.2.2.100,2,en
8a307b1c-919b-4519-a066-f4c24b764417,Liam McCann,https://play-lh.googleusercontent.com/a/ACg8ocJ7HU0eKfZWCqbU96Jt_XHzkimcdCl00xeMJhM4mA3b=mo,"eBay is far better, I pay extra for prime membership for the fast delivery, now I've had to cancel an order because it's already 4 days late, when I contacted them they told me a load of lies and promised it would be delivered yesterday at the latest and then received a message this morning saying it's going to be another 2-3 days!",1,2,28.2.2.100,2024-02-03 07:55:16,,,28.2.2.100,0,en
27139f8f-3eb7-49c3-ad25-8cc2d7946b6c,Bionqua Blaze,https://play-lh.googleusercontent.com/a-/ALV-UjXqHN7crslfFg1OrUeJlQLGfc2kqLzXzJSTEHsgbRAI-OU,When I try to look up my past orders it NEVER loads. I end up having to go to the website to see.,3,0,28.1.0.100,2024-01-18 04:43:54,,,28.1.0.100,1,en
bd41147a-5d39-4057-b565-75c335d6fc6d,joey c,https://play-lh.googleusercontent.com/a/ACg8ocL1R1XnulYS7uDCGpgrW2fZ0fUgcRdg6CtfU1rujB9f=mo,So much fraud! Knock off products that claim one thing and completely another. This is a nightmare.,1,0,28.2.2.100,2024-02-04 22:53:27,,,28.2.2.100,0,en
f3c0729b-3ba6-4edd-b3e2-0b1b2250f60c,Max Tim,https://play-lh.googleusercontent.com/a-/ALV-UjX7M5FxxP5eB_pZc9ah0SE2p8k2g8ldzg45dnKQMpRtJuk,"Good app, I keep getting stuff. However, my bank account goes down every time I use this",3,0,28.1.0.100,2024-01-19 18:45:56,,,28.1.0.100,1,en
1d4e222e-d858-484c-89e5-d85a2fe70311,Nelson Davila,https://play-lh.googleusercontent.com/a/ACg8ocJjq5neTojb_6rbJcw_iw2ELeZuUJRSaH8q4dOT5n2-=mo,"I was trying to write a review, but I can't upload pictures.",3,0,28.3.0.100,2024-02-10 14:21:24,,,28.3.0.100,1,en
87d49693-9c88-44db-a3fb-c65750b9feb1,ahmet emre atay,https://play-lh.googleusercontent.com/a/ACg8ocIwKGngb9xYwWkTb8v0SX2d6ODNvIMtkFGbv0GePjGv=mo,Can't see my orders right now. The windows don't open,1,0,,2024-02-17 13:24:00,,,,0,en
e5e39532-b711-49e6-8890-c8503cc4319f,Ryan Gahagan,https://play-lh.googleusercontent.com/a-/ALV-UjUL1mbBDLB7r7fMb0_8Wmp74GqOXH4OpZiP_REkjcQAk4E,"I ordered I package to give to my mom for her birthday and now it's not only almost a week late, I also haven't received any updates on it other than it being delayed in transit.",1,0,28.3.0.100,2024-02-13 18:21:39,,,28.3.0.100,0,en
6f82a3e4-9554-4ac0-9030-83a8933f5a1e,Upkar Rai,https://play-lh.googleusercontent.com/a/ACg8ocKmldlB_dyHMdiOrKVGvNDcPH-E_a6KGnME2H1bKLC73bU=mo,Still waiting for a feature to segregate family shopping. Good luck buying suprise gift for the Mrs. Or being recommended diapers after you buy a few kids things.,3,0,28.3.0.100,2024-02-15 05:37:59,,,28.3.0.100,1,en
299dd19c-5e36-44f8-a7d4-274393e75eef,Ariana Scroggins,https://play-lh.googleusercontent.com/a-/ALV-UjWdpqtCDYBmACQAOsgz2YdPkP4WomUD7Cjtx_p65N8-eg,It is really laggy and doesn't load properly. It doesn't load when I try to access my Amazon account and cart.,3,0,28.1.0.100,2024-01-26 20:01:02,,,28.1.0.100,1,en
fc7acfdf-7fe6-4467-a85e-92048102c43c,M E,https://play-lh.googleusercontent.com/a/ACg8ocJI0pQ-SJhg2Ek-KKacBvbb-6b6YSQzvM-kKB_n1rek=mo,How there is still no dark mode baffles me. They are missing out on all the night shoppers... Not like it's hurting them financially but still!!! Night mode!!! Sure is a tad janky to navigate as well but. Alright overall..,3,0,28.1.0.100,2024-01-18 07:21:01,,,28.1.0.100,1,en
