level_0,index,Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language
11586,16764,16764,5fabaaab-8278-442c-98cf-9e5bfe46cf7c,"I don't actually use the app much, yet I do have at least one grip about it. The logout in the Android version (don't know about Apple) is absolutely STUPID. It is in no way obvious or intuitive AT... ALL. Really? You have to dig deep into hell just to find the ""Not Bob? (Sign out), as opposed to a simple, obvious, and intuitive to locate ""Logout"" or ""Sign out"" like on the desktop site?? I had to f***ing Google how to logout of the app for fuxsake 🤨",3,0,26.10.4.100,2023-05-19 00:16:39,,,26.10.4.100,1,453,en
14527,20536,20536,b83ffc51-f5f7-4f90-a208-62245c4c7bb9,"Even after updates still issues, example - drop lists that do not work ""do anything"" and you cannot filter your searches which is a BIG failure ""greedy sales push"" for alternatives. Ask user to select (for more options) would be less offensive.",2,3,24.20.2.100,2022-11-04 09:28:08,,,24.20.2.100,0,244,en
14228,20158,20158,3f5e8726-be9e-4cd5-a6d8-7a85fa9d5d60,"Dec 2022 Update. Overall still no issues with the app however there must have been a recent permission added to prevent my device from going to sleep. I absolutely do not like this at all. Please remove this permission. There is no need for this permission at all. It is not a video streaming app that requires the screen to stay on! Great app, no issues at all. Good UI. Never use the website. Been using this app for years now.",3,3,24.21.4.100,2022-11-22 04:50:02,,,24.21.4.100,1,429,en
11270,16385,16385,e93e33e0-c53f-4ec5-8725-f87b62ea484a,I like the old Apps on Amazon..new up grade..bad. not to friendly. Too many steps go to my lists.,2,0,26.11.0.100,2023-06-03 23:31:59,,,26.11.0.100,0,97,en
16862,24037,24037,22f89388-3d27-493e-b0e5-0a1b2f005b7a,app is good keep updating for more user friendly,4,0,24.11.0.100,2022-06-10 17:18:04,,,24.11.0.100,2,48,en
13382,19057,19057,1e57fd69-c12a-4552-870c-baf0a701d8e3,Works great for me but if I had to complain about something it would be the excess of ads and lack of a dark mode.,4,0,26.1.2.100,2023-01-11 08:54:23,,,26.1.2.100,2,114,en
476,731,731,245ef70d-2fd9-419c-8966-13bc934bf6c2,A paid for service that now includes adverts! What a joke. I've cancelled my subscription.,1,0,26.23.4.100,2024-01-03 14:41:10,,,26.23.4.100,0,90,en
6327,9409,9409,8b3530e3-aaf2-4226-bb9c-375fc7105f7b,App has frozen and closed Everytime I have opened it for days.,1,5,26.21.0.100,2023-11-06 19:17:40,,,26.21.0.100,0,62,en
17103,24426,24426,8ebec11a-f8af-4425-a86a-12804d5682d7,Wish it would pay attention to what I ALREADY own. :(,4,0,24.10.2.100,2022-05-29 04:02:30,,,24.10.2.100,2,53,en
14645,20693,20693,954d988f-c3fa-4c82-804c-bc2c44d95ad9,"Amazon offers paid delivery services even if your a prime member, I never use it because 2 day shipping for free is fine. But approximately 5 of my 8 orders have taken much longer.....I had a prime day purchase on the on the 12th and didn't receive it until the 22nd....I believe the is Amazon's attempt to make prime members pay shipping.",2,0,24.19.0.100,2022-10-27 19:16:34,,,24.19.0.100,0,339,en
9007,13557,13557,3ed86d51-1bec-4d37-8cbe-f20b9aeda69a,I've had good experiences overall I definitely recommend it,4,0,26.18.0.100,2023-09-15 22:25:02,,,26.18.0.100,2,59,en
1188,1777,1777,5c5384f3-d9c8-4861-851c-36e24f17bac3,Got prime but couldn't cancel because payment started going through Google play at some point and Amazon customer support says I have no subscription and says every month that I don't have prime but when i get charged then sign in there it is I didn't choose to pay through Google so why the f do I have to cancel through Google plus the play store says I have no subscriptions so now I have to call the bank such a hassle for something that used to be done with a few simple clicks,1,1,26.23.2.100,2023-12-27 06:12:20,,,26.23.2.100,0,482,en
1313,1962,1962,ed62ba71-3f08-41ae-9dbe-2482d4b612d4,"GOOD CUSTOMER SERVICE! It's needed because a few storefronts are unscrupulous in their business practices (not truthful about delivery dates, material content, sizing not accurate, etc.). I also am disappointed in the search capabilities. If I search for a product with a required ingredient or description, results are for everything under the sun, & often not what I'm looking for. I'd rather see fewer accurate results than things I can't use. An alternative search word suggestion would be fine.",4,9,26.23.4.100,2023-12-25 13:02:38,,,26.23.4.100,2,499,en
17147,24511,24511,ce7f0172-941c-4cfb-873a-eb9ffe7295f2,Mostly positive. Still difficulty with cancelling orders and not being sure what they charge and why I was charged for items never ordered,3,0,24.10.2.100,2022-05-26 15:56:51,,,24.10.2.100,1,138,en
484,743,743,1e707ed8-3cb1-4662-abcb-e1172da378b2,Okay but buggy. Scrolling down product details often freezes.,3,1,26.23.4.100,2024-01-03 13:39:39,,,26.23.4.100,1,61,en
3909,5698,5698,19af3a22-4d46-4a63-89bd-10a4e9863f27,"New update is glichy, it won't scroll sometimes",3,1,26.22.0.100,2023-11-27 13:02:13,,,26.22.0.100,1,47,en
11223,16327,16327,49908e29-9401-499b-9c75-4d2a95c1e061,"When I open my Wish List, the first item is always unrecognizable. It appears in a vertical linear format where only a sliver of the image and text is visible. Everything else after the first item appears normally. What is up with this glitch?",2,0,26.11.0.100,2023-06-06 08:40:39,,,26.11.0.100,0,243,en
16752,23850,23850,919ffa6f-bf7b-41e2-a595-6656e18b5bfb,Always get a great experience!!,4,0,24.11.0.100,2022-06-14 23:02:28,,,24.11.0.100,2,31,en
1727,2560,2560,2b5d84bf-2a4a-4b73-816d-f06996b68c4e,"couple of orders delivered late when they quoted next day and one order never turned up, apparently lost.",4,0,26.19.2.100,2023-12-20 14:22:27,,,26.19.2.100,2,105,en
7661,11217,11217,02a982e8-de59-4f94-8180-b090a46ea2e0,I used to NEVER buy anything online. EVER. UNTILL... About 7/8 years ago husband showed me how easy it was and literally what I ordered showed up on my doorstep like a magic trick!!! ✨TAH DAHHH!!!✨ I was hooked. 😁🤟❤️,5,0,26.21.0.100,2023-10-28 11:39:16,,,26.21.0.100,2,216,en
6100,9097,9097,b2ed2add-41c1-401c-ab59-2d99caabdfd6,Latest update keeps shutting down. App closes and I have to restart and hope I can get past where I was scrolling before it shuts down again.,1,0,26.21.0.100,2023-11-07 01:12:52,,,26.21.0.100,0,141,en
5681,8466,8466,83b3dfb5-30e4-46aa-aacf-042d01a36426,they keep making it harder to use,2,0,26.19.4.100,2023-11-09 20:18:53,,,26.19.4.100,0,33,en
5532,8224,8224,ecf21528-58e3-4708-bef3-67275ad45566,"Super. Do all my shopping on Amazon. Great deals, good products, fast delivery, never had a problem. Highly recommend",5,0,26.21.0.100,2023-11-11 12:57:35,,,26.21.0.100,2,117,en
4822,7041,7041,80b54f2c-cf71-4221-9769-001dfb994939,"I have had my packages delivered to the wrong address 4 times, this last time I call customer service bc I want my money back & they basically refuse to help, they keep telling me they will send an email & never do & say there is nothing they can do if I don't receive an email, I'm disgusted with this company & their lousy customer support & extremely buggy app",1,1,26.22.0.100,2023-11-18 18:57:26,,,26.22.0.100,0,363,en
6033,9007,9007,36a6962e-7a3c-473d-832f-7a088d61d279,Latest update keeps crashing my phone. Extremely irritating.,1,0,26.21.0.100,2023-11-07 03:31:56,,,26.21.0.100,0,60,en
17315,24764,24764,86b7a288-48a0-4bde-b175-2f37fbcc99b0,why do I pay for Amazon Prime and still have 5 day delivery waits?,3,0,24.9.0.100,2022-05-14 23:00:57,,,24.9.0.100,1,66,en
1419,2123,2123,f690bc63-6c05-4844-a1f1-fb943f1e2912,Amazon is loosing to not following what they say. Very disappointed 😡,1,1,22.4.0.100,2023-12-23 21:32:41,,,22.4.0.100,0,69,en
13273,18908,18908,388d7df1-25b6-49f7-9cb6-a572ffe874fc,"Always fast shipping BUT... Seriously Amazon .CSV Files when I ask for order history.. Please fix.. My computers, laptops only reconize this as notepad.. I need a actual proper pdf copy.. phones and tablet say cannot open.. And this is when I can get any of my devices to try for the download.. I'm shouting at my electronics because of your file choice.. Hmm-mm-mmm Seriously please change to at least a .PDF format.. That is the reason for the 3 stars",3,2,26.1.2.100,2023-01-17 05:23:32,,,26.1.2.100,1,453,en
14663,20717,20717,e3bb832f-d671-4879-bb73-f8bffabc3f64,Just get me a representative instead of computer generated!,3,0,,2022-10-26 14:31:53,,,,1,59,en
16736,23823,23823,cf99410b-8055-4636-8dbd-1a038a6dfe7d,"Why can't I buy albums from the app anymore? If you're gonna force me into the music app, at least let me sample/buy from it... the music app sucks and just starts a ""radio"" station. Now I gotta use work-arounds, and I still end up with 5 extra steps to buy new albums. Also, downloading music to my phone puts it in some phantom folder in my phone, unable to be accessed by any other app I like to use. I bought the music, let me use it.",3,5,24.11.0.100,2022-06-15 17:08:09,,,24.11.0.100,1,438,en
268,429,429,ca9e38d6-8914-4f53-a752-0d6ebe5fa10d,SAmazon shopping won't download,3,0,26.23.4.100,2024-01-05 20:36:43,,,26.23.4.100,1,31,en
802,1217,1217,7b5216a2-7486-4541-ad97-e4761d2df418,excellent products great delivering and on time always,5,0,26.23.4.100,2023-12-30 22:06:32,,,26.23.4.100,2,54,en
8102,12011,12011,b88c3682-b29d-4dba-9bf7-015a8b6a56c3,"Simple and easy to order from. Fast delivery, free with Prime membership on most items.",5,1,26.19.4.100,2023-10-16 02:32:36,,,26.19.4.100,2,87,en
10409,15364,15364,6db46c8d-09a6-46bf-8b95-5658dec99a6c,Before the last update everything was good I could use it very simply and yes the search bar is at the bottom sure I can live with that but I can't use my all of the easy don't work anymore shortcuts at very bottom looks nice but don't do a thing. Please fix thank you,4,0,26.13.6.100,2023-07-05 16:28:37,,,26.13.6.100,2,268,en
4991,7304,7304,87613512-3db1-4cb6-aceb-292c5967ddab,"I don't know if this is just for people in my country or everyone but every single time I've tried to sign up for Amazon I always get the same ""There was a problem Internal Error. Please try again later"" message and I have been trying to sign up for months",1,0,,2023-11-17 12:22:05,,,,0,256,en
4676,6821,6821,e8c9fad6-7524-4d36-a83a-c4c128078a56,I love very easy to use quick and good 👍,5,0,26.19.4.100,2023-11-20 05:16:07,,,26.19.4.100,2,40,en
5213,7700,7700,860f1e9d-1da3-4465-8152-4c11e3b81d1f,"Forced to get this app due to Amazon failing to deliver product and now I have to go through the process of tracking it down. If you live in Australia, do yourself a favour and don't order from Amazon.",1,0,26.21.0.100,2023-11-15 01:54:03,,,26.21.0.100,0,201,en
11851,17085,17085,594ca559-e8f0-4857-bc10-646d3ab30d86,"App is getting more and more sluggish like the shipping at times, don't know what's going on here but I don't like it . (Yes I've Updated and still slow)",3,0,26.8.0.100,2023-04-28 16:20:48,,,26.8.0.100,1,153,en
8704,13091,13091,d91d72df-e717-4634-b909-8a6b28097dc1,I love Amazon cause we find everything the family needs,5,0,26.19.2.100,2023-09-29 20:25:27,,,26.19.2.100,2,55,en
2688,3896,3896,a27dcb76-f49e-402f-8b9f-75ffbd758b08,constantly asking for card info when details are already correct and functions constantly disappear in and reappearing. overall frustrating,1,0,26.23.0.100,2023-12-10 20:58:57,,,26.23.0.100,0,139,en
15479,21805,21805,7f008f5a-16fb-4943-916e-440bd2db7ac7,"Every time I load the app I get a nag screen trying to sell me the benefits of Prime, and that I'm unable to sign up to Prime in the mobile - even though I already have Prime! Clearing this screen takes ages, almost as if the app blocks input or the back button for a short while. Absolutely terrible UX.",3,2,24.16.0.100,2022-09-07 13:30:01,,,24.16.0.100,1,304,en
17191,24588,24588,c7149b70-397c-4b05-b3ef-2ce79d12ae9a,Poor equipment sold problems with prime,3,0,,2022-05-24 21:37:10,,,,1,39,en
15294,21565,21565,903adaa5-0f51-4195-b664-8f872739efbd,Takes forever to load and takes over 1GB of space? Ugh. Back to the browser version.,2,0,24.17.0.100,2022-09-18 10:17:39,,,24.17.0.100,0,84,en
15865,22441,22441,bddfc3e6-002d-4ead-9b0b-c73c9616ce5c,The Google part of sign in is ridiculous.,3,0,24.14.0.100,2022-08-11 07:49:09,,,24.14.0.100,1,41,en
1332,1990,1990,6aad69fa-fa43-4fe5-b8b1-8b808ad09e64,Jonathan has q0t nwqczlxarws inrhe mall I'll acrl,5,0,26.23.4.100,2023-12-25 04:53:57,,,26.23.4.100,2,49,en
1912,2822,2822,16d25b95-1a4a-4e23-a098-2fabf3af394e,?? whats rong i dont see any ishus i have been useing this app 4 like almost 2 years and nothing so bad happend there arnt even much bugs !! 😎 so why are there so many complains well one thing i dont belive them !!?,5,0,26.23.2.100,2023-12-18 16:06:49,,,26.23.2.100,2,215,en
3293,4764,4764,b879bbb9-bfa9-4ec9-8ade-c644e83ca9c6,"Oy vey Amazon, get it together. Either you fired or pink-slipped some people and without the right coding, the app doesn't work well. When I click on ORDERS, for what I purchased to get an update, show delivered, or was an order to begin with all I get is a uh-oh something went wrong on our end message with the cutest pup. I do though get to see my orders until they finally arrive AT HOME. Get it together Amazon, some of us prime members do not feel like members at all!!",3,2,26.22.0.100,2023-12-04 11:08:56,,,26.22.0.100,1,475,en
14310,20258,20258,c11f8bd8-47ca-42e1-8849-6e8c93c63323,"Not so good, when i try to switch through diffrent accounts i have to log out. No too good",3,0,,2022-11-18 06:37:00,,,,1,90,en
8661,13008,13008,06391da4-cbfb-47c7-8679-8b91b8c7a9f8,I as satisfied with my Amazon delivery.,5,0,26.15.0.100,2023-10-01 10:53:57,,,26.15.0.100,2,39,en
12852,18376,18376,7b7c78dc-bdf3-4f82-8db3-15727da6cb5f,US customer service is awful awful awful!!! but UK customer service is amazing!,3,0,26.4.0.100,2023-02-18 17:20:31,,,26.4.0.100,1,79,en
3436,4989,4989,f9b28224-83fa-4991-baee-93f51df26148,"Amazon prices aren't bad, they deliver fairly quick usually and they have EVERYTHING. What's not to like. no more forgetting what you went to the store for. as soon as you think of it, walk over to your phone/computer and order, it's at your door in 2 days. bada bing bada boom. end of story.",5,3,26.22.0.100,2023-12-02 18:03:42,,,26.22.0.100,2,292,en
15576,21941,21941,35eea11b-4b9d-48f8-a30e-b230ddfda3ca,"STOP WITH THE ADVERT FOR THE RINGS OF POWER, seriously I PAY for prime, I do not want adverts, weather its for Amazon based products and shows or anything else. I want to open the app and shop. How would you like it if you paid for a membership and all you get EVERY time you open the app there is a flipping advert! You have an advert banner on Prime Video, LET ME OPEN THE APPPPPPPPPPPPPPP.",3,5,24.16.0.100,2022-09-02 17:54:52,,,24.16.0.100,1,392,en
2042,2997,2997,a92f33bf-075b-4f8d-8138-2a6f1866604e,"amazon is great! Can't go wrong, cause when wrong gets too close, they make it write, best wishes to all its employees, staff, and managers.",5,0,26.23.0.100,2023-12-17 11:22:05,,,26.23.0.100,2,140,en
10309,15237,15237,cbc0a00c-05ab-4b01-83f9-ff75dd074104,Remove that bottom extra search bar!,4,0,26.13.6.100,2023-07-10 17:17:09,,,26.13.6.100,2,36,en
11764,16983,16983,1c58ce95-892c-4e73-9896-40200fcf9f36,"SLOW APP. All my other apps are fast, but my Amazon app is super slow! It takes a long time for pages to load when you search for anything or when clicking on a certain item. Last thing that happens often when I want to search for a SPECIFIC item like for example a cordless vaccum, they show you cleaning liquids or a ton of irrelevant other things besides what you want or need. Very very frustrating!",2,86,26.9.0.100,2023-05-04 08:01:46,,,26.9.0.100,0,403,en
8409,12582,12582,b5db3f59-6802-495e-8739-0fd2f2258579,"Been a bit buggy lately when adding new virtual credit cards. Other than that, it's a good app",4,0,26.19.4.100,2023-10-08 14:52:45,,,26.19.4.100,2,94,en
4714,6875,6875,36c1f175-d4c7-41a2-8df7-c8b9d1517a28,Sending billions of dollars to support the Gaza Holocaust? I am cancelling and closing my account with Amazon. I'm taking my weath and business elsewhere,1,1,26.22.0.100,2023-11-19 21:11:46,,,26.22.0.100,0,153,en
2802,4071,4071,eaa6e656-2989-41f1-b2e6-7b568b333bd7,"I just had the worst experience with an Amazon c.s. representive. I bought a Bible and some highlighters to bless a love one who is going through a painful time and the Bible has been delaid twice, and now a third time. Taking 3 times to get it than what I paid and ask for. They said they'll replace it, but now I ""just have to wait! So they took my money immediatly but my brother won't get the Words he so desprepredly needs to hear till Amazon feels like getting around to deliver the Bible. Smh",1,0,26.23.0.100,2023-12-09 13:31:35,,,26.23.0.100,0,499,en
11171,16261,16261,d8204ac0-51cc-4606-9af8-e3aeaace1a48,How did my Amazon app determine I'm in the Netherlands??? I'm in the US.,3,0,26.11.0.100,2023-06-09 03:01:40,,,26.11.0.100,1,72,en
6684,9859,9859,e8c995e4-c3cb-476e-834b-6d5c090bac90,App keeps freezing/ crash since last update. Its annoying while using the app. Need to address urgently.,2,0,26.21.0.100,2023-11-06 08:16:23,,,26.21.0.100,0,104,en
8604,12906,12906,e3b92243-4d97-4ccb-8b89-628f5a414fa3,"Always on point, beyond satisfied",5,0,26.19.2.100,2023-10-03 01:12:48,,,26.19.2.100,2,33,en
16554,23523,23523,81cb00fd-ddc9-414c-87eb-0a20137bcfe8,A bit slow to respond otherwise would give a 5. Great easy and convenient way to shop🙌🏼,4,0,24.12.6.100,2022-06-25 06:26:31,,,24.12.6.100,2,87,en
14046,19913,19913,132a7464-a30a-468d-b196-3e2b6dcefe80,"Awful, 10,000+ items to sort. You show me one item in black, why do I need to look at it in every other color they have. Don't let me get started with the, sponsor. I mean who got time for that.!!! P.S. need to vett, your sellers. Fake or, and counterfeit.",3,1,24.17.0.100,2022-12-02 23:29:12,,,24.17.0.100,1,256,en
14953,21092,21092,a16ee7c6-e7e7-49d4-be8c-429e3347f57b,My order said it hasn't shipped yet and still says it on time for delivery please fix,4,0,24.18.0.100,2022-10-09 05:13:37,,,24.18.0.100,2,85,en
2398,3507,3507,aa45f814-adce-4c6e-8c98-35a45783b9b6,great way to get gifts to my kids since we stay in 2 different places,5,0,26.23.0.100,2023-12-13 17:40:57,,,26.23.0.100,2,69,en
13284,18922,18922,2b8504f3-b0ea-4156-9108-1841a07e40f4,"Desperately needs a dark mode. Nothing worse than waking up in the middle of the night, wanting to buy something only to be blinded with a white background.. Surely it can't be hard to add..",4,1,26.1.2.100,2023-01-16 15:55:22,,,26.1.2.100,2,190,en
6197,9238,9238,adfa97aa-7273-4a02-ab87-5fac1c27a2bd,App keeps crashing. I literally browse less than 60 seconds and it keeps closing out. I've never had this issue before the most recent update. Please get this fixed!!,1,1,26.21.0.100,2023-11-06 22:45:49,,,26.21.0.100,0,166,en
15740,22204,22204,e4605a52-c732-4244-aeab-4c1d78af5b3c,"Said I would receive $30 bonus after using twice, which did not happen. Have no idea how to get it.",3,0,24.15.2.100,2022-08-20 21:50:42,,,24.15.2.100,1,99,en
6844,10046,10046,b430f9e4-3192-4e04-9dd2-84c7ca67bca9,Searching issues. For some reason starting today when I search for an item on the app and try to scroll down the app will freeze up and ask to close the app or wait. I tried to uninstall and reinstall to fix the issue but didn't work. I also tried to restart my phone but nothing works. App has always worked for me and I haven't installed any new apps or updates so I'm not sure what has happened. Any help to solve this issue would be great. Thanks,3,5,26.21.0.100,2023-11-06 00:25:15,,,26.21.0.100,1,450,en
2516,3663,3663,e20bcde0-901d-4a0e-9584-63d13bd343d5,"For some strange reason my order was sent to my old address. Address corrected by CS. Replacement sent to old address AGAIN. I've been in my ""new"" address almost 2 years. Have gotten deliveries here before now without a problem. Now, ""only option"" is a refund as if it's MY fault!! The items purchased are no longer on sale. AMAZON SUCKS!!!!",1,1,26.23.0.100,2023-12-12 16:55:47,,,26.23.0.100,0,341,en
166,273,273,189e0af2-51ce-4438-bee7-6b3a1659cec8,Would be really convenient if you put my essentials list I've created into my.....lists section so it's easily accessible. Instead I have to do a bunch of searching and back tracking just to access the list. What is the point of creating a list of essentials that I can't even easily access? Make it make sense because this logic moronic.,1,0,24.22.0.100,2024-01-06 21:28:38,,,24.22.0.100,0,338,en
11245,16356,16356,30c1ceea-8fe8-4dd7-8840-73ee55e201ce,"great app, can't always find what I'm looking for",4,0,26.11.0.100,2023-06-05 06:38:42,,,26.11.0.100,2,49,en
7061,10314,10314,2c7de55d-c41c-4a8a-a36d-f9ba8bb99cfc,"App keeps freezing since today 5th November, i uninstalled the app reinstalled but still keeps happening",3,2,26.21.0.100,2023-11-05 08:52:40,,,26.21.0.100,1,104,en
17433,24916,24916,8366e535-2264-49b5-a005-785272740eff,It's good to help find things what else can I say Peace,4,0,24.8.0.100,2022-05-08 19:38:53,,,24.8.0.100,2,55,en
1885,2789,2789,7353471a-2b4a-461f-89aa-f6d6e7c7b665,Stopped supporting Tabs - Why doesn't this app still support Tab's. I had to remove the old app to install the new app. Hop this helps. I have a Samsung Tab 7S and it works now.,3,0,22.2.0.100,2023-12-18 20:27:29,,,22.2.0.100,1,177,en
13362,19029,19029,4e00adf4-3487-4b0d-830d-5f804b69aa07,Just feel it's hard to find something you are looking for.,4,0,24.22.0.100,2023-01-12 03:41:55,,,24.22.0.100,2,58,en
4020,5852,5852,555aa006-d6a0-4fb4-abc3-4865ec2ba5c7,App becoming unresponsive and slow. Not really acceptable considering Amazon budget.,1,1,26.22.0.100,2023-11-26 12:41:40,,,26.22.0.100,0,84,en
14060,19932,19932,0722a4b1-f8ea-44cd-8521-6313ea136203,"Used to work great. Now for some reason I can't pull up my orders. It takes forever to load and when it does, there are no orders to show. Please fix this.",4,0,24.21.4.100,2022-12-02 09:38:36,,,24.21.4.100,2,155,en
2949,4278,4278,2c6f3a07-cbf1-4b1f-b093-3cf669a17e3d,It's been crashing glitching and scrolling is become next Impossible. No more updates unless you're going to fix this 1 1st.,3,2,26.22.0.100,2023-12-07 23:37:34,,,26.22.0.100,1,124,en
12320,17698,17698,a11ea20b-347b-45cd-a571-e860155c74dc,"App hasn't been responding, failing to load home page, cart, search, etc. Had to clear cache & data, uninstall & reinstall. Now working again.",3,2,26.6.2.100,2023-03-29 01:11:19,,,26.6.2.100,1,142,en
7862,11564,11564,ff928f0b-cd6c-4464-b47a-045a0957ce1c,"Decent prices, good vendors & great delivery. The only thing I'd change is the way the site's set up post update. Can it go back to the way it was?",5,0,26.20.0.100,2023-10-22 22:51:44,,,26.20.0.100,2,147,en
13995,19849,19849,61bc65e1-fb83-4cc6-a49f-89037e528db3,"App keeps freezing its so frustrating,please fix it",2,0,24.21.4.100,2022-12-05 13:10:54,,,24.21.4.100,0,51,en
7681,11244,11244,cc4c035d-e6e6-46d2-835f-ab5273a274e4,Morning I am over all happy to shop and generally do business with this company,5,1,26.19.4.100,2023-10-27 23:07:19,,,26.19.4.100,2,79,en
13449,19149,19149,73befe89-9bc3-484c-870e-0872c75f3fed,"App works off and on. Right now, I receive the error ""Oops, something went wrong"" or ""Can't load lists, Go to Amazon home page"" The app is unusuable right now. I can not remove this error on my Android phone or my lap top computer. I am forced to uninstall the app.",2,0,24.22.0.100,2023-01-06 02:03:16,,,24.22.0.100,0,265,en
16338,23191,23191,658b09a5-a218-4747-bbd5-7ad458ff48b1,It's very good but not all the time,4,0,,2022-07-11 18:16:17,,,,2,35,en
8340,12456,12456,3a5b524b-ebb4-433b-baaf-cb9d7eac6d2a,I don't like the new update with the search bar on the bottom it feels very cluttered and clunky. Amazon used to be my go to for everything but with increased grocery fees and sosny junk results when you search and shoddy goods from overseas I am more likely to shop on Target or Walmart app. If I want junk from overseas I use Temu lol,2,0,26.19.2.100,2023-10-10 13:36:16,,,26.19.2.100,0,336,en
4214,6142,6142,bbeea5ef-befd-4a5f-bfe1-02b4bfd30aec,I wish they would break down the categories to make it easier to shop.,3,1,26.22.0.100,2023-11-24 17:00:13,,,26.22.0.100,1,70,en
8866,13379,13379,334ed8ca-e031-42e8-bfdc-424ec1b09ec3,i don't like the redesign with the search bar on the bottom of the screen.,4,0,26.18.4.100,2023-09-23 03:38:12,,,26.18.4.100,2,74,en
5481,8140,8140,12ba6747-c54c-47f0-8d87-695df364fb48,Being able to print your receipt/ invoice from the app would be nice it would save everyone from having to go back to the browser.,3,1,26.21.0.100,2023-11-12 00:17:34,,,26.21.0.100,1,130,en
13420,19109,19109,c3c670ab-e4ce-41e9-98da-098046a74c61,"The app has gotten frustrating. Instead of getting search results that I actually want, I get a lot of trash. Or the app just assumes the type of product (IE: looking for cute decor to buy for Lunar New Year, I initially only got cheap ugly hits. I tried just a general ""red rabbit"" and got a lot of books. The app assumed I wanted books and will not allow me to expand or alter my search to decor, jewelry, etc. Aggravating.",2,0,24.22.0.100,2023-01-08 14:24:28,,,24.22.0.100,0,425,en
15174,21400,21400,553247ef-f104-4ce7-9237-93222f59a195,"I enjoy the app but it keeps disappearing from my phone for some reason. Every time I have to come back here and tap the ""enable"" button",3,0,24.17.0.100,2022-09-25 09:26:02,,,24.17.0.100,1,136,en
6838,10040,10040,376cadd9-3029-460c-962f-7f0eaadf1e0a,Still loving the concept but with each update it gives the more it wants to crash....,3,0,26.21.0.100,2023-11-06 00:44:49,,,26.21.0.100,1,85,en
9975,14807,14807,dec52f42-1b4a-4193-8a22-4f3177457c95,Amazon Shopping is a convenient way of buying products. I have been an Amazon customer for some time and will continue to support Amazon. I have had many problems resolved and would highly recommend Amazon Shopping.,4,0,26.14.0.100,2023-07-25 19:53:38,,,26.14.0.100,2,215,en
16691,23750,23750,c2aa7904-984e-43c7-91f7-5bb783607787,great but lately...delivery has been...problematic.,4,0,24.11.0.100,2022-06-18 13:51:33,,,24.11.0.100,2,51,en
7311,10649,10649,625fd7cb-4d83-49dc-9f77-1b0bccb85d22,App constantly freezes and crashes.,2,1,26.21.0.100,2023-11-04 00:46:47,,,26.21.0.100,0,35,en
11273,16388,16388,9d2d9d4a-51c4-4430-bdd8-e93f3a853cb2,"Recently I've been looking to find airsoft foregrips but when I search it, it only shows lasers, sights, and guns. Not foregrips! Can't even find anything close to a foregrip.",3,0,,2023-06-03 22:44:56,,,,1,175,en
6546,9684,9684,14c1ccf7-744e-49a5-befe-8ff422fc8481,This app is no longer working with my Samsung Z Fold 5. Is there going to be an update?,1,2,26.17.2.100,2023-11-06 13:28:07,,,26.17.2.100,0,87,en
6691,9866,9866,0bd1ce37-c4aa-484f-9e3f-d5254034aea7,The app Keeps freezing not responding,4,0,26.21.0.100,2023-11-06 08:03:39,,,26.21.0.100,2,37,en
11654,16847,16847,9c21c79f-dbde-4604-b39f-ca9019357421,Need a way to print orders to PDF. There used to be a way but it was removed from mobile. Please add item descriptions in Amazon Same Day Delivery list. So stupid.,4,180,26.9.0.100,2023-05-13 04:31:19,,,26.9.0.100,2,163,en
4697,6855,6855,15804c52-84bb-4007-990b-49252480c565,"This app is a joke. The search function is corrupted to the point of worthlessness. I searched for cutting fluid, the app offered me a sunshade for a car. Customer service has dropped off a cliff. It's absolutely abysmal. Everything about this company reeks of bad faith.",1,2,26.22.0.100,2023-11-19 23:08:44,,,26.22.0.100,0,271,en
16634,23671,23671,8333a565-295c-4eb8-a347-21e6dd540f82,I have a hard time in search on this app.,3,0,24.11.0.100,2022-06-21 00:31:30,,,24.11.0.100,1,41,en
3020,4371,4371,14017dcc-3e70-441e-aa67-c49468a34a01,Stop changing the UI\\UX please.,3,0,26.22.0.100,2023-12-07 08:11:53,,,26.22.0.100,1,32,en
16375,23245,23245,3f764847-8427-4daf-99c5-77c2dae19dae,Platform is fairly easy to navigate and find products you are looking for.,4,0,24.12.6.100,2022-07-08 16:14:39,,,24.12.6.100,2,74,en
9954,14780,14780,85800767-e961-4971-8682-5acbd1036eea,Awesome But There Is 🛑🛑 NO FREE DELIVERY ON WHOLE FOODS 🛑🛑 WHEN SUBSCRIBE TO AMAZON PRIME !!! FALSE ADVERTISING ❗❗❗❗❗❗,2,0,26.14.0.100,2023-07-26 17:36:08,,,26.14.0.100,0,118,en
161,267,267,5db178af-25d1-4e0f-bdb3-12925c18d8ca,it's easy to get what you want or looking for.,5,0,26.23.4.100,2024-01-06 22:23:04,,,26.23.4.100,2,46,en
843,1285,1285,b81e9d46-081c-4930-8d59-2c84f3df7430,"It's a great app, but don't use try before you buy, because even if you send it back, if there's a glitch on their end they will still charge you and basically accuse you of lying about sending it back even if you you never had issues with returning before. I don't like being called a liar. Or blamed for fault on their end or have money taken from me when I didn't keep a item and sent it back.",3,4,26.23.4.100,2023-12-30 14:02:46,,,26.23.4.100,1,396,en
